CONTROL,PER,REGION,METRO3,VALUE,ZINC2,ROOMS,ZADEQ,UTILITY,FMTZADEQ
'732294460143',3,'3','2',400000,122700,9,'1',289.3333333,1 Adequate
'199635940343',2,'4','4',55000,122600,5,'1',126,1 Adequate
'389583830133',3,'1','3',275000,122540,10,'1',338.4166667,1 Adequate
'300295230103',2,'4','2',230000,122500,5,'1',140,1 Adequate
'400013330103',4,'2','3',215000,122500,7,'1',266.75,1 Adequate
'429305930113',4,'4','5',60000,122500,5,'1',83,1 Adequate
'489490500149',4,'1','2',150000,122500,6,'1',145,1 Adequate
'699355970149',3,'2','3',160000,122500,5,'1',313.5,1 Adequate
'287944170149',4,'3','2',410000,122500,7,'1',474.3333333,1 Adequate
'589560190145',3,'2','1',100000,122450,9,'1',124.3333333,1 Adequate
'188273500140',5,'1','2',300000,122400,5,'1',356,1 Adequate
'699925820144',2,'3','3',350000,122400,9,'1',169,1 Adequate
'299129330113',2,'4','3',85000,122400,5,'1',180.6666667,1 Adequate
'730372430143',5,'2','3',500000,122400,7,'1',330.5,1 Adequate
'300200130103',2,'2','5',225000,122376,5,'1',299.9166667,1 Adequate
'185336030133',2,'2','1',84000,122350,7,'1',230,1 Adequate
'199028980347',4,'3','5',180000,122350,9,'1',366.6666667,1 Adequate
'687497680147',2,'4','2',170000,122300,7,'1',300.6666667,1 Adequate
'730309060140',5,'2','4',150000,122275,9,'1',276.3333333,1 Adequate
'487273300141',5,'1','2',450000,122230,8,'1',254,1 Adequate
'499611860348',3,'1','3',400000,122200,6,'1',540.5833333,1 Adequate
'730497000149',4,'2','4',90000,122200,10,'1',314,1 Adequate
'691502230133',4,'2','2',375000,122150,6,'1',493,1 Adequate
'600976130103',2,'3','1',250000,122100,6,'1',180,1 Adequate
'359583630133',4,'1','2',360000,122100,8,'1',431,1 Adequate
'401196590146',2,'2','3',400000,122068,5,'1',358.6666667,1 Adequate
'739336460143',2,'2','2',380000,122040,9,'1',377.3333333,1 Adequate
'152336170146',3,'2','2',240000,122030,6,'1',298.3333333,1 Adequate
'288769910141',3,'2','3',95000,122016,6,'1',291,1 Adequate
'600216130103',4,'3','2',300000,122010,8,'1',311.4166667,1 Adequate
'687515300142',2,'3','2',400000,122000,5,'1',32.5,1 Adequate
'100431380143',3,'1','5',190000,122000,7,'1',173.3333333,1 Adequate
'101502230133',3,'2','2',250000,122000,6,'1',279.5,1 Adequate
'401536700144',2,'3','1',165000,122000,4,'1',100,1 Adequate
'730821050145',2,'3','2',120000,122000,6,'1',146.6666667,1 Adequate
'286504530149',2,'3','3',175000,122000,6,'1',150.25,1 Adequate
'202502330133',2,'2','2',400000,122000,9,'1',341.3333333,1 Adequate
'296489030133',3,'1','2',200000,122000,9,'1',381.5,1 Adequate
'600553170140',3,'3','1',215000,122000,6,'1',193.1666667,1 Adequate
'300284550141',2,'2','5',240000,122000,5,'1',244.8333333,1 Adequate
'300542510145',2,'4','2',650000,122000,5,'1',249,1 Adequate
'300941230103',3,'4','1',400000,122000,7,'1',247.6666667,1 Adequate
'356711540147',2,'4','1',700000,122000,4,'1',446.0833333,1 Adequate
'386384710149',3,'1','2',800000,122000,8,'1',222,1 Adequate
'302969380144',3,'3','2',145000,122000,5,'1',212.75,1 Adequate
'399408668181',2,'2','5',130000,122000,6,'1',191.8333333,1 Adequate
'399829830113',2,'1','2',80000,122000,6,'1',172.6666667,1 Adequate
'399829958886',4,'1','2',500000,122000,8,'1',261,1 Adequate
'401336330133',4,'2','2',400000,122000,7,'1',200.5,1 Adequate
'480818340145',3,'4','2',450000,122000,5,'1',267.6666667,1 Adequate
'699103898381',5,'3','3',328000,122000,7,'1',274,1 Adequate
'501387760144',4,'4','3',260000,122000,9,'1',318,1 Adequate
'583336530133',2,'2','2',210000,122000,7,'1',275.6666667,1 Adequate
'299451818888',3,'3','3',67000,122000,6,'3',278.0833333,3 Severely Indadequa
'595747230133',2,'1','2',290000,122000,5,'1',457.8333333,1 Adequate
'381577580141',4,'3','1',180000,122000,9,'1',286.6666667,1 Adequate
'602389370143',2,'3','2',110000,122000,5,'1',287.1666667,1 Adequate
'730356450143',2,'3','2',220000,122000,7,'1',305,1 Adequate
'654502330133',3,'2','2',199000,122000,8,'1',727,1 Adequate
'681903510145',2,'1','2',350000,122000,6,'1',275,1 Adequate
'683502640143',1,'2','2',85000,122000,8,'1',240,1 Adequate
'684383710147',2,'4','2',1200000,122000,8,'1',546.1666667,1 Adequate
'730329060142',4,'2','4',175000,122000,6,'1',267.6666667,1 Adequate
'730357700141',3,'2','2',450000,122000,8,'1',324.25,1 Adequate
'730396130141',4,'1','2',425000,122000,8,'1',431.6666667,1 Adequate
'730685790144',5,'4','4',450000,122000,7,'1',174,1 Adequate
'731644050148',2,'2','5',225000,122000,9,'1',256.75,1 Adequate
'299230918888',4,'3','3',75000,122000,7,'1',548,1 Adequate
'100489760246',5,'1','2',220000,121900,7,'1',426.4166667,1 Adequate
'288243700140',2,'3','2',235000,121825,8,'1',163,1 Adequate
'100500310142',2,'1','1',15000,121800,4,'1',109,1 Adequate
'200942130103',1,'3','2',125000,121800,5,'1',144.1666667,1 Adequate
'686796560146',6,'1','2',450000,121742,7,'1',493.8333333,1 Adequate
'100965130103',2,'1','3',240000,121700,5,'1',95.33333333,1 Adequate
'299105780249',3,'3','5',100000,121700,9,'1',269,1 Adequate
'734944500146',2,'3','3',400000,121700,9,'1',386.6666667,1 Adequate
'730875560145',3,'2','2',215000,121700,8,'1',246,1 Adequate
'499730948386',2,'1','5',175000,121675,6,'1',345.3333333,1 Adequate
'196791630133',5,'1','3',250000,121650,7,'1',889.6666667,1 Adequate
'187597500141',4,'1','2',240000,121640,8,'1',473.8333333,1 Adequate
'699114630133',4,'1','3',380000,121612,7,'1',471.5,1 Adequate
'477502130133',6,'2','2',90000,121604,6,'1',293,1 Adequate
'599907850247',2,'3','3',400000,121600,8,'1',718,1 Adequate
'600656360145',2,'4','2',600000,121530,5,'1',292,1 Adequate
'389216580140',1,'3','2',200000,121512,5,'1',178,1 Adequate
'388015700147',2,'2','2',140000,121510,8,'1',232.3333333,1 Adequate
'199925860345',5,'1','3',125000,121500,6,'1',284.6666667,1 Adequate
'385579170142',4,'4','2',500000,121500,5,'1',217.5,1 Adequate
'730077200149',2,'4','2',250000,121500,7,'1',271.5,1 Adequate
'185281790148',4,'1','2',380000,121300,9,'1',303,1 Adequate
'684502250140',3,'2','2',500000,121300,9,'1',715,1 Adequate
'730517590442',2,'4','2',250000,121300,7,'1',302,1 Adequate
'387788530149',3,'2','2',180000,121250,9,'1',343,1 Adequate
'388015960147',4,'2','2',160000,121250,7,'1',390.3333333,1 Adequate
'398273330133',4,'1','2',350000,121200,8,'1',288.9166667,1 Adequate
'102839310140',1,'3','2',295000,121200,7,'1',339.75,1 Adequate
'299714940249',4,'1','2',285000,121100,7,'1',624.9166667,1 Adequate
'500828630103',2,'2','1',170000,121100,4,'1',105,1 Adequate
'599682990142',2,'1','5',1000000,121100,9,'1',265.3333333,1 Adequate
'602963770146',6,'4','2',700000,121100,10,'1',406.1666667,1 Adequate
'731979890148',2,'4','5',500000,121100,6,'1',168.8333333,1 Adequate
'186357270144',3,'2','1',140000,121056,6,'1',227.9166667,1 Adequate
'373281150345',2,'1','1',440000,121015,3,'1',64,1 Adequate
'566336630133',3,'2','2',170000,121001,6,'1',122.5,1 Adequate
'100468510143',3,'2','1',135000,121000,5,'1',138,1 Adequate
'699782778480',3,'3','5',170000,121000,5,'1',87.25,1 Adequate
'189489170143',4,'1','2',330000,121000,8,'1',446,1 Adequate
'189661540147',2,'1','1',160000,121000,6,2,152.3333333,2 Moderately Inadequ
'199629950348',3,'1','2',300000,121000,7,'1',447.3333333,1 Adequate
'385583230133',2,'1','2',375000,121000,7,'1',357.3333333,1 Adequate
'483482540140',2,'3','2',190000,121000,6,'1',209,1 Adequate
'400794750147',4,'1','2',238000,121000,5,'1',422,1 Adequate
'445502730133',6,'2','2',248000,121000,7,'1',338.8333333,1 Adequate
'486336830133',3,'2','3',90000,121000,5,'1',263,1 Adequate
'489379120144',2,'1','1',32000,121000,5,'1',41,1 Adequate
'595747030133',2,'1','2',525000,121000,8,'1',356.3333333,1 Adequate
'599136860148',5,'2','5',500000,121000,6,'3',105,3 Severely Indadequa
'600022770140',5,'4','4',350000,121000,5,'1',127.8333333,1 Adequate
'600200710148',1,'2','2',230000,121000,8,'1',238,1 Adequate
'600269530103',2,'4','3',680000,121000,10,'1',469,1 Adequate
'688045520142',2,'4','2',240000,121000,7,'1',281.3333333,1 Adequate
'689244900145',2,'2','5',100000,121000,5,'1',165,1 Adequate
'501889130145',4,'3','2',90000,121000,7,'1',350,1 Adequate
'730206420146',4,'1','2',360000,121000,6,'1',202,1 Adequate
'488494810149',3,'3','1',170000,121000,7,'1',389.8333333,1 Adequate
'730365960142',4,'3','3',300000,121000,8,'1',411,1 Adequate
'731168110248',2,'4','5',600000,121000,7,'1',203,1 Adequate
'731194290142',6,'4','2',395000,121000,10,'1',536.0833333,1 Adequate
'732282690147',5,'2','3',225000,121000,10,'1',391,1 Adequate
'734512060141',2,'4','2',186000,121000,5,'1',175,1 Adequate
'731365360149',5,'2','2',140000,120925,9,'1',164.9166667,1 Adequate
'101502730133',3,'2','2',206000,120900,7,'1',222,1 Adequate
'201261630103',2,'4','1',350000,120900,9,'1',326,1 Adequate
'685336930133',2,'2','3',375000,120900,9,'1',429,1 Adequate
'300509130149',2,'2','1',250000,120850,9,'1',206.3333333,1 Adequate
'486583130133',2,'1','2',300000,120801,6,'1',424.8333333,1 Adequate
'189952770141',4,'4','1',186000,120786,6,'1',297.25,1 Adequate
'289543540143',3,'3','1',700000,120760,7,'1',307.5,1 Adequate
'599158900244',2,'3','4',142000,120750,6,'1',147,1 Adequate
'200319830103',5,'3','2',369000,120750,9,'1',489,1 Adequate
'175336330133',4,'2','2',270000,120700,7,'1',395.1666667,1 Adequate
'600306540140',2,'3','1',250000,120700,7,'1',139,1 Adequate
'381486140144',2,'1','2',480000,120700,8,'1',540.0833333,1 Adequate
'589868740141',1,'1','1',400000,120700,6,'1',396.3333333,1 Adequate
'730960020144',4,'2','1',175000,120700,8,'1',160,1 Adequate
'400121310142',2,'2','2',225000,120660,9,'1',673,1 Adequate
'100094130103',4,'2','1',460000,120630,9,'1',371.1666667,1 Adequate
'100629310145',5,'1','3',625000,120600,11,'1',461.3333333,1 Adequate
'387433530142',3,'1','1',188000,120600,7,'1',387,1 Adequate
'733755040243',4,'3','2',90000,120600,6,'1',232.4166667,1 Adequate
'672273500141',3,'1','3',500000,120600,8,'1',297,1 Adequate
'730483120142',2,'4','3',600000,120590,8,'1',365.0833333,1 Adequate
'101059190147',2,'3','2',250000,120580,8,'1',252.0833333,1 Adequate
'732763240149',3,'3','3',300000,120520,7,'1',215,1 Adequate
'485086740144',2,'3','2',141000,120500,5,'1',118,1 Adequate
'400180130103',4,'3','5',285000,120500,7,'1',191,1 Adequate
'599839890240',4,'3','2',50000,120500,7,'1',240.5,1 Adequate
'489116900141',5,'1','2',280000,120500,9,'1',340.5,1 Adequate
'499219940144',3,'2','4',165000,120500,7,'1',252,1 Adequate
'499242828187',2,'1','5',175000,120500,8,'1',251.8333333,1 Adequate
'699451958080',4,'1','3',360000,120500,6,'1',273.5,1 Adequate
'732339320146',5,'3','2',89000,120402,7,'1',267,1 Adequate
'200425330103',2,'4','1',230000,120400,8,'1',227,1 Adequate
'487206730133',4,'1','2',350400,120400,7,'1',482,1 Adequate
'188384930143',4,'1','2',450000,120300,8,'1',387.5,1 Adequate
'385694330145',1,'1','2',350000,120300,8,'1',232.25,1 Adequate
'730930130144',3,'1','3',375000,120300,8,'1',278.1666667,1 Adequate
'301425170141',2,'1','3',310000,120250,9,'1',329.8333333,1 Adequate
'158502630133',4,'2','2',200000,120200,7,'1',251.3333333,1 Adequate
'259853100148',2,'4','1',750000,120200,6,'1',120,1 Adequate
'730269910146',4,'4','2',500000,120200,10,'1',455,1 Adequate
'288890570141',3,'4','2',360000,120145,9,'1',294.5,1 Adequate
'300273330103',4,'1','2',1000000,120105,9,'1',477.3333333,1 Adequate
'163583530133',2,'1','2',310000,120100,7,'1',194,1 Adequate
'486710570140',2,'1','1',50000,120050,4,'1',231.6666667,1 Adequate
'687033540146',2,'1','3',450000,120035,8,'1',427.5833333,1 Adequate
'602336160143',2,'2','3',700000,120032,9,'1',399.25,1 Adequate
'731858680145',2,'3','3',135000,120010,5,'1',270.3333333,1 Adequate
'202493320144',2,'4','2',500000,120006,8,'1',119.75,1 Adequate
'730465680145',5,'2','1',220000,120001,7,'1',250.3333333,1 Adequate
'730589500147',4,'2','2',290000,120001,8,'1',283,1 Adequate
'100008960141',2,'4','5',195000,120000,6,'1',151.6666667,1 Adequate
'100268130103',5,'1','2',285000,120000,6,'1',222.0833333,1 Adequate
'100302330103',5,'4','2',475000,120000,8,'1',411.3333333,1 Adequate
'689593720145',2,'3','2',630000,120000,5,'1',53,1 Adequate
'100489330103',4,'1','2',400000,120000,8,'1',390,1 Adequate
'100776790141',3,'1','2',255000,120000,6,'1',411.9166667,1 Adequate
'100897230103',4,'4','2',400000,120000,8,'1',311.4166667,1 Adequate
'106045310142',2,'4','2',380000,120000,8,'1',122,1 Adequate
'159929770149',2,'4','1',510000,120000,5,'1',40,1 Adequate
'180818600145',2,'4','2',600000,120000,5,'1',164.5,1 Adequate
'600010130140',2,'3','5',2465647,120000,5,'1',106,1 Adequate
'186150910145',4,'2','2',350000,120000,9,'1',380,1 Adequate
'187542560148',3,'4','1',215000,120000,4,'1',166,1 Adequate
'188372350140',4,'2','2',180000,120000,6,'1',266,1 Adequate
'188961780140',1,'1','2',210000,120000,7,'1',183.6666667,1 Adequate
'189606540146',3,'2','4',40000,120000,4,'1',139.1666667,1 Adequate
'730687390140',1,'3','1',260000,120000,4,'1',124,1 Adequate
'733650270148',1,'3','3',100000,120000,5,'1',126.8333333,1 Adequate
'192206330133',1,'1','2',470000,120000,6,'1',284,1 Adequate
'198747330133',1,'1','2',400000,120000,5,'1',323,1 Adequate
'199458950141',3,'1','5',320000,120000,6,'1',283.6666667,1 Adequate
'200129330103',5,'4','2',700000,120000,7,'1',364,1 Adequate
'731433540143',2,'3','2',175000,120000,7,'1',152,1 Adequate
'200502230103',4,'2','2',200000,120000,6,'1',282.4166667,1 Adequate
'200586130103',2,'1','5',80000,120000,5,'1',284.1666667,1 Adequate
'200669230103',2,'2','2',300000,120000,7,'1',168.9166667,1 Adequate
'200729130103',2,'3','5',220000,120000,6,'1',156.75,1 Adequate
'399481920448',3,'3','5',100000,120000,5,'1',158,1 Adequate
'302107580140',2,'3','1',200000,120000,5,'1',159,1 Adequate
'201879530145',2,'1','3',175000,120000,7,'1',234,1 Adequate
'201932110148',2,'2','2',325000,120000,7,'1',257.1666667,1 Adequate
'202336230133',2,'2','2',165000,120000,6,'1',243.3333333,1 Adequate
'242502630133',3,'2','2',260000,120000,7,'1',263.3333333,1 Adequate
'259583330133',1,'1','2',280000,120000,7,'1',274.6666667,1 Adequate
'277941530149',3,'4','2',275000,120000,7,'1',509.1666667,1 Adequate
'278336130133',3,'2','2',400000,120000,6,'1',192.3333333,1 Adequate
'281238390140',4,'1','1',280000,120000,7,'1',350.3333333,1 Adequate
'282502630133',2,'2','2',170000,120000,6,'1',267.25,1 Adequate
'287223960141',2,'2','3',120000,120000,7,'1',177.3333333,1 Adequate
'289045590148',3,'4','2',290000,120000,5,'1',297,1 Adequate
'289206350140',3,'1','2',350000,120000,7,'1',468.3333333,1 Adequate
'290489630133',4,'1','2',270000,120000,9,'1',329,1 Adequate
'292384930133',2,'1','2',1000000,120000,8,'1',265.6666667,1 Adequate
'293206630133',4,'1','2',600000,120000,10,'1',763,1 Adequate
'294747430133',2,'1','2',350000,120000,7,'1',291.3333333,1 Adequate
'734839560146',2,'3','3',650000,120000,10,'1',176.8333333,1 Adequate
'299182840443',2,'2','5',145000,120000,7,'1',302.3333333,1 Adequate
'600607330146',2,'3','5',200000,120000,6,'1',181,1 Adequate
'299982870345',2,'1','5',170000,120000,7,'1',220.5,1 Adequate
'499452998981',1,'3','5',18000,120000,6,'1',191.6666667,1 Adequate
'300056360140',2,'2','3',175000,120000,6,'1',203.6666667,1 Adequate
'300140340143',6,'1','3',300000,120000,7,'1',324,1 Adequate
'300253330143',4,'2','3',190000,120000,6,'1',414.8333333,1 Adequate
'373336430133',2,'2','2',430000,120000,7,'1',212.0833333,1 Adequate
'378336630133',2,'2','2',350000,120000,6,'1',341.0833333,1 Adequate
'381336650140',3,'2','2',180000,120000,8,'1',469,1 Adequate
'300319330103',2,'3','2',150000,120000,9,'1',204.8333333,1 Adequate
'385550860148',3,'1','2',275000,120000,7,'1',333.3333333,1 Adequate
'386391520142',3,'1','2',375000,120000,7,'1',305.6666667,1 Adequate
'386926570142',3,'2','2',140000,120000,6,'1',236.3333333,1 Adequate
'387932930145',4,'2','1',260000,120000,10,'1',245,1 Adequate
'389253300140',3,'2','1',175000,120000,8,'1',673.25,1 Adequate
'730479290142',5,'3','3',180000,120000,6,'1',210.3333333,1 Adequate
'389374330148',2,'1','2',175000,120000,7,'1',333.9166667,1 Adequate
'200433430103',2,'3','2',200000,120000,8,'1',212.6666667,1 Adequate
'391206430133',1,'1','2',375000,120000,6,'1',274.5833333,1 Adequate
'394206330133',4,'1','2',610000,120000,11,'1',535,1 Adequate
'399114530133',1,'1','2',160000,120000,5,'1',161,1 Adequate
'389650530142',1,'3','1',250000,120000,6,'1',216,1 Adequate
'400029340149',2,'3','2',185000,120000,5,'1',218,1 Adequate
'600962100140',4,'3','5',79900,120000,5,'1',218.1666667,1 Adequate
'102751320148',2,'3','3',295000,120000,6,2,219,2 Moderately Inadequ
'730882410146',4,'3','3',175000,120000,7,'1',223,1 Adequate
'731553850149',4,'3','1',375000,120000,12,'1',228.3333333,1 Adequate
'400101130103',5,'2','5',95000,120000,7,'1',124,1 Adequate
'386846590145',4,'3','2',120000,120000,7,'1',229,1 Adequate
'400129330103',1,'4','1',200000,120000,3,'1',48,1 Adequate
'400273370140',4,'1','2',400000,120000,4,'1',299.3333333,1 Adequate
'400336710149',2,'2','2',135000,120000,6,'1',47,1 Adequate
'400662130103',2,'4','5',295000,120000,7,'1',299.6666667,1 Adequate
'289934720143',1,'3','2',200000,120000,8,'1',236.8333333,1 Adequate
'406929170143',3,'4','1',650000,120000,6,'1',208,1 Adequate
'454502430133',1,'2','2',120000,120000,4,'1',219,1 Adequate
'465583530133',5,'1','2',200000,120000,6,'1',312.6666667,1 Adequate
'480037710149',2,'4','2',500000,120000,9,'1',173.8333333,1 Adequate
'185532320144',5,'3','3',140000,120000,8,'1',243,1 Adequate
'489048970140',7,'3','4',140000,120000,8,'1',244,1 Adequate
'485302970149',2,'4','1',250000,120000,6,'1',204,1 Adequate
'487358930147',5,'4','2',300000,120000,5,'1',195,1 Adequate
'488791300146',5,'1','2',560000,120000,6,'1',508.3333333,1 Adequate
'488850170143',2,'4','2',900000,120000,6,'1',209.5833333,1 Adequate
'489153970144',5,'4','2',440000,120000,8,'1',787.3333333,1 Adequate
'489954730148',6,'4','1',190000,120000,7,'1',241,1 Adequate
'497381830133',2,'1','2',250000,120000,6,'1',349.3333333,1 Adequate
'498938430133',4,'1','2',350000,120000,7,'1',341.3333333,1 Adequate
'299970690243',2,'3','5',450000,120000,7,'1',256.25,1 Adequate
'501158500143',1,'3','3',250000,120000,8,'1',262,1 Adequate
'499841930143',2,'2','1',130000,120000,7,'1',146.25,1 Adequate
'500479130103',2,'1','2',260000,120000,7,'1',134.6666667,1 Adequate
'501489180143',4,'1','2',75000,120000,7,'1',350.9166667,1 Adequate
'502622700140',4,'2','3',110000,120000,7,'1',264,1 Adequate
'560711750144',3,'4','1',500000,120000,6,'1',1052.083333,1 Adequate
'561502530133',2,'2','1',120000,120000,6,'1',285.3333333,1 Adequate
'582242770242',2,'1','2',180000,120000,4,'1',50,1 Adequate
'587273540141',2,'1','2',500000,120000,8,'1',481,1 Adequate
'499714990247',1,'3','2',140000,120000,7,'1',281.8333333,1 Adequate
'589629670142',3,'1','2',275000,120000,4,'1',246.6666667,1 Adequate
'388755940143',1,'3','2',500000,120000,6,'1',283.3333333,1 Adequate
'699992750242',2,'3','5',220000,120000,7,'1',283.8333333,1 Adequate
'595336630133',2,'2','1',210000,120000,5,'1',137,1 Adequate
'597747430133',2,'1','2',230000,120000,5,'1',232,1 Adequate
'399536938284',4,'3','3',900000,120000,9,'1',286,1 Adequate
'599662830113',3,'4','5',49000,120000,5,'1',133.6666667,1 Adequate
'607248540142',5,'3','3',310000,120000,7,'1',290,1 Adequate
'600669230103',2,'2','2',245000,120000,5,'1',377.5,1 Adequate
